"TID_CORP_DIALOG_JOIN","ВСТУПИТЬ"
"TID_CORP_DIALOG_SEND_MESSAGE","НАПИСАТЬ"
"TID_CORP_LEAVE_CONFIRM","Вы точно хотите выйти из этой корпорации?"
"TID_CORP_EDIT_BADGE","ИЗМЕНИТЬ"
"TID_CORP_EDIT_BADGE_DONE","ПРИМЕНИТЬ"
"TID_CORP_EDIT_BADGE_SYMBOL","СИМВОЛ"
"TID_CORP_EDIT_BADGE_SHAPE","ФОРМА"
"TID_CORP_EDIT_BADGE_COLOR1","ЦВЕТ 1"
"TID_CORP_EDIT_BADGE_COLOR2","ЦВЕТ 2"
"TID_CORP_SEND_MESSAGE_TITLE","ОТПРАВИТЬ СООБЩЕНИЕ"
"TID_CORP_SEND_MESSAGE_HINT","Введите сообщение для всех участников корпорации:"
"TID_CORP_MESSAGE_ERROR_TOO_SHORT","Слишком короткое сообщение"
"TID_CORP_MESSAGE_ERROR_TOO_LONG","Слишком длинное сообщение"
"TID_CORP_MESSAGE_SENT","Сообщение отправлено"
"TID_CORP_SEARCH_NAME_CONTAINS","ИМЯ СОДЕРЖИТ"
"TID_CORP_SEARCH_INFLUENCE_RANGE","ВЛИЯНИЕ"
"TID_CORP_SEARCH_MEMBERS_RANGE","УЧАСТНИКИ"
"TID_CORP_SEARCH_RECENT_ACTIVITY","НЕДАВНЯЯ АКТИВНОСТЬ"
"TID_CORP_BUTTON_SEARCH","ПОИСК"
"TID_CORP_NO_SEARCH_RESULTS_FOUND","Ничего не найдено."
"TID_CORP_REGION_ANY","ЛЮБОЙ"
"TID_CORP_LEVEL","КОРПОРАЦИЯ УР. {0}"
"TID_INACTIVITY_TOLERANCE","РАЗРЕШЕНИЕ БЕЗДЕЙСТВИЯ"
"TID_INACTIVITY_TOLERANCE_NONE","Разрешить любое бездействие"
"TID_INACTIVITY_RESET_WARNING","Если вы установите более строгое ограничение для параметра «Разрешение бездействия», у всех участников корпорации сбросится таймер бездействия. Продолжить?"
"TID_PLAYER_INFO_DLG_TAB_EMPIRE_OVERVIEW","ВАША ИМПЕРИЯ"
"TID_SHIP_PLANET_PLAYER_RENAME_BUTTON","Переименовать"
"TID_PLAYER_INFO_XP_TITLE","УР. ОПЫТА"
"TID_PLAYER_INFO_XP_DESCR","Уровень опыта — это общий результат действий игрока в галактике. Опыт накапливается за доставку грузов и улучшение планет."
"TID_PLAYER_INFO_INFLUENCE_TITLE","ВЛИЯНИЕ"
"TID_PLAYER_INFO_INFLUENCE_DESCR","Влияние — это уровень боеспособности игрока. Его можно заработать (или потерять), участвуя в заданиях у красных звезд."
"TID_PLAYER_INFO_DLG_TAB_ACHIEVEMENTS","ДОСТИЖЕНИЯ"
"TID_PLAYER_INFO_CORP_NONE","НЕТ"
"TID_PLAYER_INFO_CORP_VIEW","СМОТРЕТЬ"
"TID_PLAYER_INFO_DLG_CREDIT_INCOME","ПОСТУПЛЕНИЕ/РАСХОД КРЕДИТОВ"
"TID_PLAYER_INFO_DLG_HYDRO_INCOME","ПОСТУПЛЕНИЕ/РАСХОД ВОДОРОДА"
"TID_ACHIEVEMENT_COMPLETE","Это достижение получено"
"TID_PLAYER_INFO_SECTION_BADGES","ЗВАНИЯ"
"TID_ACHIEVEMENT_CLAIM_REWARD","ПОЛУЧИТЬ"
"TID_ACHIEVEMENT_REWARD_LABEL","НАГРАДЫ:"
"TID_ACHIEVEMENT_REWARD_XP_LABEL","ОО:"
"TID_MODULE_BLUEPRINTS_LIST_CATEGORY_WEAPONS","ОРУЖИЕ"
"TID_MODULE_BLUEPRINTS_LIST_CATEGORY_SHIELDS","ЩИТЫ"
"TID_MODULE_BLUEPRINTS_LIST_CATEGORY_TRADE","ТОРГОВЛЯ"
"TID_MODULE_BLUEPRINTS_LIST_CATEGORY_MINING","ДОБЫЧА"
"TID_MODULE_BLUEPRINTS_LIST_CATEGORY_SUPPORT","ПОДДЕРЖКА"
"TID_MODULE_BLUEPRINT_POPUP_MAX_LEVEL","Макс. ур.: {0}"
"TID_MODULE_CANT_UPGRADE_NOT_ENOUGH_BLUEPRINTS","Чтобы повысить максимальный уровень этого модуля, соберите больше чертежей"
"TID_MODULE_BLUEPRINTS_TITLE","ОТКРЫТО МОДУЛЕЙ: <color>{0}/{1}</color>"
"TID_MODULE_BLUEPRINTS_LOCKED_MODULE_INFO","Чтобы получить шанс открыть этот модуль, изучайте артефакты ({0})"
"TID_MODULE_BLUEPRINTS_DLG_TITLE","ЧЕРТЕЖИ МОДУЛЯ"
"TID_MODULE_BLUEPRINTS_INFO","Здесь показаны доступные модули.\n\nЧтобы открыть новые модули или улучшить существующие, ищите чертежи. Для этого изучайте артефакты, добытые в системах красных звезд.\n\nПеред установкой на корабли недавно найденные модули нужно изучить."
"TID_MODULE_DETAILS_UPGRADE_PROGRESS","Готовность чертежей для нового улучшения:"
"TID_MODULE_UPGRADE_IN_PROGRESS","ВЫПОЛНЯЕТСЯ УЛУЧШЕНИЕ"
"TID_MODULE_UPGRADE_FINISH_NOW","ЗАВЕРШИТЬ СЕЙЧАС"
"TID_MODULE_FULLY_UPGRADED","Этот модуль полностью улучшен"
"TID_MODULE_UPGRADE_NEEDS_BLUEPRINTS","Чтобы улучшить этот модуль, надо собрать чертежи ({0} шт.)"
"TID_MODULE_SPEED_UP_CONFIRM","Хотите завершить улучшение?"
"TID_MODULE_CANT_UPGRADE_OTHER_IN_PROGRESS","Нельзя улучшить модуль, пока выполняется другое улучшение"
"TID_MODULE_LEVEL_0_DESCR","ОТКРЫТЬ"
"TID_ACHIEVEMENT_LIST_VIEW_ON_GOOGLE_PLAY","Смотреть в Google Play"
"TID_PLAYER_INFO_STAR_FRAGMENTS_TITLE","ФРАГМЕНТЫ ЗВЕЗД"
"TID_PLAYER_INFO_STAR_FRAGMENTS_DESCR","Фрагменты звезд можно получить за выполнение заданий в системах голубых звезд. Чем больше у вас фрагментов, тем выше вы подниметесь в ежемесячных таблицах лидеров сражений у голубых звезд и тем больше кристаллов получите в конце каждого сезона таких сражений."
"TID_PLAYER_INFO_WS_POINTS_TITLE","ОЧКИ БЕЛЫХ ЗВЕЗД"
"TID_PLAYER_INFO_WS_POINTS_DESCR","Очки белых звезд можно заработать, выполняя задания у белых звезд. Чем больше у вас очков, тем выше вы подниметесь в ежемесячных таблицах лидеров сражений у белых звезд и тем больше кристаллов получите в конце каждого сезона таких сражений."
"TID_OTHER_PLAYER_INFO_PAGE_TITLE","ПРОФИЛЬ ИГРОКА"
"TID_OTHER_PLAYER_INFO_PAGE_STAR_SECTION","ЗВЕЗДА"
"TID_OTHER_PLAYER_INFO_PAGE_CORP_SECTION","КОРПОРАЦИЯ"
"TID_OTHER_PLAYER_INFO_PAGE_ACHIEVEMENTS_SECTION","ДОСТИЖЕНИЯ"
"TID_OTHER_PLAYER_INFO_VISIT_STAR_BUTTON","ПОСЕТИТЬ"
"TID_OTHER_PLAYER_INFO_INVITE","ПРИГЛАСИТЬ"
"TID_OTHER_PLAYER_DIPLOMACY_SECTION","ДИПЛОМАТИЯ"
"TID_OTHER_PLAYER_DIPLOMACY_REQUEST_BTN","ПРЕДЛОЖИТЬ ДИПЛОМАТИЧЕСКИЕ ОТНОШЕНИЯ"
"TID_OTHER_PLAYER_DIPLOMACY_CANNOT_LINK_NO_BUILDING","Чтобы отправить запрос, вам нужна свободная станция дипломатии"
"TID_PRODUCTION_DLG_TITLE","ПРОИЗВОДСТВО"
"TID_PRODUCTION_DLG_SHIPS","КОРАБЛИ"
"TID_PRODUCTION_DLG_STATIONS","СТАНЦИИ"
"TID_PRODUCTION_BUILDING_LOCKED","Чтобы построить эту станцию, вам необходимо улучшить одну из ваших планет до уровня {0}"
"TID_PRODUCTION_SPEED_UP_CONFIRM","Завершить производство?"
"TID_PRODUCTION_SHIPS_BUILT","ПОСТРОЕНО"
"TID_PRODUCTION_STATIONS_BUILT","ПОСТРОЕНО"
"TID_PRODUCTION_DLG_FLEET_CAPACITY","ВМЕСТИТЕЛЬНОСТЬ ФЛОТА"
"TID_PRODUCTION_DLG_FINISH_SHIP_NOW","ЗАВЕРШИТЬ СЕЙЧАС"
"TID_PRODUCTION_DLG_UPGRADE_SHIP","Улучшить конструкцию"
"TID_UPGRADE_TRANSPORT_DESIGN","НАВСЕГДА УЛУЧШИТЬ ТРАНСПОРТНЫЕ КОРАБЛИ ДО \nУР. {0}?"
"TID_UPGRADE_MINER_DESIGN","НАВСЕГДА УЛУЧШИТЬ ДОБЫВАЮЩИЕ КОРАБЛИ ДО \nУР. {0}?"
"TID_UPGRADE_BS_DESIGN","НАВСЕГДА УЛУЧШИТЬ ЛИНКОРЫ ДО \nУР. {0}?"
"TID_MSG_SHIP_DESIGN_UPGRADE_COMPLETE","Конструкция корабля улучшена"
"TID_STAT_SHIP_DESIGN_BUILD_COST","СТОИМОСТЬ ПРОИЗВОДСТВА"
"TID_STAT_SHIP_DESIGN_BUILD_COST_DESCR","Стоимость производства корабля этого типа в кредитах."
"TID_FINISH_SHIP_UPG_CONFIRM","Завершить улучшение конструкции корабля?"
"TID_CANNOT_UPGRADE_SHIP_OTHER_IN_PROGRESS","Нельзя начать новое улучшение: выполняется другое улучшение"
"TID_STARTER_PACK_ACTIVE","ДЕЙСТВУЕТ СКИДКА НА СТАРТОВЫЙ НАБОР (-{0}%)"
"TID_TRADE_DLG_TITLE","ГРУЗЫ"
"TID_TRADE_DLG_TITLE_REDSTAR","АРТЕФАКТЫ"
"TID_TRADE_DLG_ARTIFACTS_TITLE","АРТЕФАКТЫ НА ПЛАНЕТЕ"
"TID_TRADE_DLG_NO_TRANSPORT_IN_ORBIT","На орбите нет транспортных кораблей."
"TID_TRADE_DLG_BRING_TRANSPORT","Для погрузки грузов нужно посадить транспортный корабль на поверхность."
"TID_TRADE_DLG_NOT_ENOUGH_CAPACITY","Для размещения этого груза не хватает места."
"TID_TRADE_DLG_CONFIRM_REFRESH","Добавить партии груза на эту планету?"
"TID_TRADE_DLG_ITEM_WEIGHT","{0} т"
"TID_TRADE_DLG_ITEM_WEIGHT_1","1 т"
"TID_TRADE_DLG_ITEM_DISTANCE","Расстояние: {0} АЕ"
"TID_TRADE_DLG_CANNOT_PICK_SHIPMENTS","Вы не можете забирать отсюда грузы, пока не установите дипломатические отношения с игроком-владельцем."
"TID_TRADE_DLG_MORE_SHIPMENTS_PROMPT","Новый груз через:"
"TID_TRADE_DLG_ADD_MORE_NOW","ДОБАВИТЬ"
"TID_NO_SHIPMENTS_INFO","В данный момент нет доступных грузов. Новые грузы появятся со временем.\n\nУлучшение планеты также добавит грузы на саму планету и все ее луны."
"TID_NO_SHIPMENTS_RED_STAR","Нет доступных артефактов."
"TID_MUST_WAIT_UNTIL_ARTIFACT_LOADS","Дождитесь завершения погрузки первого артефакта"
"TID_TRADE_DLG_OTHER_PLAYER_SHIPMENTS_TITLE","ГРУЗЫ В СИСТЕМЕ ДИПЛОМАТИИ"
"TID_TRADE_DLG_OTHER_PLAYER_SHIPMENTS_HINT","Эти грузы появляются на аванпосте другого игрока. За доставку грузов вы получите скромное вознаграждение, а полная награда достанется игроку-владельцу."
"TID_TRADE_DLG_SHIPMENT_COLUMN","ГРУЗ"
"TID_TRADE_DLG_DESTINATION_COLUMN","ЦЕЛЬ"
"TID_TRADE_DLG_DISTANCE_COLUMN","РАССТОЯНИЕ"
"TID_TRADE_DLG_REWARD_COLUMN","НАГРАДА"
"TID_TRADE_DLG_COMISSION_COLUMN","ОПЛАТА"
"TID_STORING_ARTIFACT_WARNING","На аванпостах с одним или несколькими артефактами не появляются новые грузы"
"TID_CAPACITY_FULL_WARNING","Максимум грузов. Погрузите часть накопленных грузов, чтобы появились новые."
"TID_LOADALL_TOOLTIP","Разместить максимум грузов на транспортном корабле, заняв все доступное место. Порядок размещения грузов указан в отсортированном списке выше."
"TID_UNLOADALL_TOOLTIP","Полностью разгрузить транспортный корабль."
"TID_ARTIFACT_QUEUED","В ОЧЕРЕДИ"
"TID_RESEARCH_DLG_TITLE","ИЗУЧИТЬ"
"TID_RESEARCH_DLG_HINT","Здесь хранятся артефакты, найденные вами во время заданий. Они изучаются автоматически по очереди.\n\nЧем реже артефакт, тем более уникальные награды вы получите."
"TID_RESEARCH_ITEM_START_RESEARCH","НАЧАТЬ ИЗУЧЕНИЕ"
"TID_RESEARCH_ITEM_VIEW_RESULTS","РЕЗУЛЬТАТЫ"
"TID_RESEARCH_ITEM_RUSH","ЗАВЕРШИТЬ СЕЙЧАС"
"TID_RESEARCH_ITEM_RUSH_CONFIRM","Завершить изучение артефакта?"
"TID_RESEARCH_REWARDS_LABEL_XP","ПОЛУЧЕН ОПЫТ:"
"TID_RESEARCH_REWARDS_LABEL_CREDITS","ПОЛУЧЕНЫ КРЕДИТЫ:"
"TID_RESEARCH_REWARDS_LABEL_FUEL","ПОЛУЧЕН ВОДОРОД:"
"TID_RESEARCH_REWARDS_LABEL_MODULE_UNLOCKED","ДОСТУПЕН НОВЫЙ МОДУЛЬ ДЛЯ ИЗУЧЕНИЯ!"
"TID_RESEARCH_REWARDS_LABEL_MODULE_BLUEPRINTS","ПОЛУЧЕНЫ ЧЕРТЕЖИ МОДУЛЯ:"
"TID_RESEARCH_ITEM_SALVAGE","УТИЛИЗАЦИЯ"
"TID_RESEARCH_ITEM_SALVAGE_CONFIRM","Хотите уничтожить артефакт и получить за него немного кредитов и водорода?"
"TID_SALVAGE_DOCKED_SHIP_ARTIFACTS_BUTTON","Утилизировать все артефакты на пристыкованных кораблях"
"TID_SALVAGE_SHIP_ARTIFACTS_CONFIRM","Вы точно хотите утилизировать все артефакты на пристыкованных кораблях? Вы получите следующие ресурсы:\n\n<quad class=''cr''> <c1>{0}</color>    <quad class=''fuel''> <c2>{1}</color>"
"TID_TECH_DLG_TITLE","ТЕХНОЛОГИИ"
"TID_MODULE_DETAILS_LOCKED_LABEL","ЗАКРЫТ"
"TID_MODULE_DETAILS_UNLOCK_BUTTON","ОТКРЫТЬ"
"TID_BUY_ARTIFACT_DLG_TITLE","КУПИТЬ АРТЕФАКТ"
"TID_BUY_ARTIFACT_DLG_HINT","Выберите артефакт, чтобы добавить его в пустую ячейку вашей научной станции"
"TID_BUY_ARTIFACT_YIELD_BONUS","Купленные здесь артефакты принесут дополнительно {0}% наград при исследовании."
"TID_BUY_ARTIFACT_DLG_DESCR_ORB","Изучение принесет чертежи (<color>{0}</color> шт.) модулей оружия или щитов"
"TID_BUY_ARTIFACT_CONFIRM","Купить артефакт?"
"TID_BUY_ARTIFACT_DLG_DESCR_BLUECRYSTAL","Изучение принесет чертежи (<color>{0}</color> шт.) модулей торговли или добычи"
"TID_BUY_ARTIFACT_DLG_DESCR_TETRAHEDRON","Изучение принесет чертежи (<color>{0}</color> шт.) модулей поддержки"
"TID_BUY_ARTIFACT_FAILED_NO_FREE_SLOTS","Нельзя купить артефакт: нет ячейки для хранения"
"TID_BUY_ARTIFACT_FAILED_RS_LEVEL","Чтобы купить этот артефакт, нужен сканер красных звезд {0} ур. "
"TID_SHIP_UPGRADE_DLG_TITLE","МОДУЛИ"
"TID_SHIP_UPGRADE_DLG_MODULE_INSTALL_BTN","УСТАНОВИТЬ"
"TID_SHIP_UPGRADE_DLG_MODULE_UPGRADE_BTN","УЛУЧШИТЬ"
"TID_SHIP_UPGRADE_DLG_CANT_UPGRADE_WHILE_MOVING","Чтобы начать улучшение, дождитесь остановки корабля."
"TID_SHIP_UPGRADE_CANT_INSTALL_SAME_MODULE_TWICE","Нельзя установить один и тот же модуль дважды"
"TID_MODULE_ONLY_FOR_BS","Этот модуль можно установить только на линкор"
"TID_SHIP_UPGRADE_MODULE_ALREADY_INSTALLED","Модуль уже установлен"
"TID_SHIP_UPGRADE_DLG_FINISH_NOW_BUTTON","ЗАВЕРШИТЬ СЕЙЧАС"
"TID_SHIP_UPGRADE_EFFECT_JOB_PAYOUT_INCREASE","ДОПОЛНИТЕЛЬНАЯ НАГРАДА ЗА ГРУЗ"
"TID_SHIP_UPGRADE_EFFECT_TRADE_SLOTS","ДОПОЛНИТЕЛЬНЫЕ ЯЧЕЙКИ"
"TID_MODULE_MINERAL_STORAGE_STAT","ДОПОЛНИТЕЛЬНОЕ ХРАНИЛИЩЕ"
"TID_MODULE_MINING_SPEED_STAT","СКОРОСТЬ ДОБЫЧИ"
"TID_MODULE_COOLDOWN_STAT","ПЕРЕЗАРЯДКА"
"TID_MODULE_AOE_STAT","УРОН ПО ОБЛАСТИ"
"TID_MODULE_REPAIR_STAT","РЕМОНТ (ОЧКИ ПРОЧНОСТИ)"
"TID_MODULE_TIME_WARP_STAT","ФАКТОР ВРЕМЕНИ"
"TID_MODULE_RED_STAR_EXTENSION_STAT","ПРОДЛЕНИЕ ЖИЗНИ"
"TID_MODULE_INSTALL_PRICE_STAT","ЦЕНА УСТАНОВКИ"
"TID_MODULE_MAX_TARGETS","МАКС. ЦЕЛЕЙ"
"TID_SHIP_UPGRADE_EFFECT_BONUS_REWARD","ДОПОЛНИТЕЛЬНАЯ НАГРАДА"
"TID_SHIP_UPGRADE_EFFECT_SPEED_INCREASE","СКОРОСТЬ ПОЛЕТА"
"TID_SHIP_UPGRADE_EFFECT_FUEL_INCREASE","УВЕЛИЧЕННЫЙ РАСХОД ВОДОРОДА"
"TID_MODULE_DESCR_ACTIVATION_COST","СТОИМОСТЬ ВКЛЮЧЕНИЯ"
"TID_MODULE_DESCR_DPS","УРОН В СЕКУНДУ"
"TID_MODULE_DESCR_DPS_PER_HR","УРОН В ЧАС"
"TID_MODULE_DESCR_DPADT","ДОПОЛНИТЕЛЬНЫЙ УРОН"
"TID_MODULE_DESCR_DPADT_VALUE","+{0}/враг"
"TID_MODULE_DESCR_MAX_DPS","МАКС. УРОН В СЕКУНДУ"
"TID_MODULE_DESCR_TARGET_SWITCH_DELAY","ЗАДЕРЖКА ПРИ СМЕНЕ ЦЕЛЕЙ"
"TID_MODULE_DESCR_MAX_DPS_HR","МАКС. УРОН В ЧАС"
"TID_MODULE_DESCR_MAX_DPS_TIME","ВРЕМЯ ДО МАКС. УРОНА"
"TID_MODULE_SALVAGE_HULL_DESCR","РЕМОНТ КОРПУСА ЗА СБИТЫЙ КОРАБЛЬ"
"TID_MODULE_DESCR_UNITY","ПРИРОСТ УРОНА ЗА ИГРОКА"
"TID_MODULE_UNITY_MAX_INCREASE","УВЕЛИЧЕНИЕ МАКС. УРОНА"
"TID_MODULE_DESCR_UNITY_MINER","ПРИРОСТ СКОРОСТИ ЗА ИГРОКА"
"TID_MODULE_SPEED_INCR_ACTIVATION","УВЕЛИЧЕНИЕ СКОРОСТИ"
"TID_MODULE_DAMAGE_REDUCTION_PCT","УМЕНЬШЕНИЕ УРОНА"
"TID_MODULE_SHIELD_STRENGTH_STAT","ПРОЧНОСТЬ ЩИТА"
"TID_MODULE_MIRROR_DAMAGE_STAT","УРОН ОТРАЖЕН"
"TID_MODULE_ATTACK_RANGE_DESCR","ДАЛЬНОСТЬ АТАКИ"
"TID_MODULE_EFFECT_RANGE_DESCR","ДАЛЬНОСТЬ ДЕЙСТВИЯ"
"TID_MODULE_EFFECT_DURATION_DESCR","ВРЕМЯ ДЕЙСТВИЯ"
"TID_MODULE_HYDRO_UPLOAD_PERCENT","ДОЛЯ ВЫГРУЗКИ"
"TID_MODULE_TRADEBURST_THRESHOLD","ПРЕДЕЛ"
"TID_MODULE_TRADEBURST_BONUS","ДОПОЛНИТЕЛЬНАЯ НАГРАДА"
"TID_MODULE_BONUS_PER_SHIPMENT","НАГРАДА ЗА ДОСТАВКУ НЕСКОЛЬКИХ ГРУЗОВ СРАЗУ"
"TID_MODULE_SHIPMENTBEAM_MAX_SHIPMENTS","МАКС. ГРУЗОВ"
"TID_SHIP_MODULE_TITLE","{0} ур. {1}"
"TID_SHIP_MODULE_SLOT_TYPE_0","Торговля"
"TID_SHIP_MODULE_SLOT_TYPE_1","Добыча"
"TID_SHIP_MODULE_SLOT_TYPE_2","Поддержка"
"TID_SHIP_MODULE_SLOT_TYPE_3","Оружие"
"TID_SHIP_MODULE_SLOT_TYPE_4","Щит"
"TID_SHIP_UPGRADE_DLG_MODULE_INSTALLING","СТРОИТСЯ"
"TID_SHIP_UPGRADE_DLG_MODULE_UPGRADE_LABEL","УЛУЧШИТЬ"
"TID_SHIP_UPGRADE_DLG_MODULE_REPLACE_LABEL","ЗАМЕНИТЬ"
"TID_SHIP_UPGRADE_DLG_MODULE_NOT_INSTALLED","ПУСТАЯ ЯЧЕЙКА МОДУЛЯ"
"TID_SHIP_UPGRADE_DLG_INSTALL_NEW_MODULE","ДОБАВИТЬ МОДУЛЬ"
"TID_ADD_MODULE_DLG_TITLE","УСТАНОВИТЬ МОДУЛЬ"
"TID_ADD_MODULE_DLG_PROMPT","Выберите модуль для установки"
"TID_UNINSTALL_MODULE_LABEL","УДАЛИТЬ"
"TID_UNINSTALL_MODULE_CONFIRM","Вы точно хотите удалить модуль из этой ячейки?"
"TID_ADD_MODULE_DLG_ALREADY_INSTALLED","УЖЕ УСТАНОВЛЕН"
"TID_SHIP_UPGRADE_DLG_XP_EXPLANATION_XP","ОО: {0}/{1}"
"TID_MODULE_LEVEL_INDICATOR","УР. {0}"
"TID_SHIP_UPGRADE_DLG_SUPPORTED_MODULE_TYPES_LABEL","Тип поддерживаемого модуля:"
"TID_SHIP_UPGRADE_DLG_XP_EXPLANATION_TRANSPORT","Этот корабль получает опыт за доставку грузов и артефактов.\n\nЗаполните шкалу опыта, чтобы перейти на следующий уровень и открыть новую ячейку модуля."
"TID_SHIP_UPGRADE_DLG_XP_EXPLANATION_MINER","Этот корабль получает опыт за сбор и доставку водорода.\n\nЗаполните шкалу опыта, чтобы перейти на следующий уровень и открыть новую ячейку модуля."
"TID_SHIP_UPGRADE_DLG_XP_EXPLANATION_BATTLESHIP","Этот корабль получает опыт за нанесение урона другим кораблям.\n\nЗаполните шкалу опыта, чтобы перейти на следующий уровень и открыть новую ячейку модуля."
"TID_SHIP_UPGRADE_DLG_UPGRADE_SLOT_LEVEL_PROMPT","ДОБАВИТЬ ЯЧЕЙКУ"
"TID_SHIP_UPGRADE_DLG_MAX_SLOT_LEVEL","Этот корабль полностью улучшен"
"TID_SHIP_UPGRADE_DLG_MAX_MODULE_LEVEL","Этот модуль улучшен до максимального уровня"
"TID_SHIP_UPGRADE_DLG_CANNOT_UPGRADE_MODULE_LEVEL_LOCKED","Команда не прошла: неправильный уровень модуля"
"TID_MODULE_TYPE","ТИП"
"TID_MODULE_TYPE_PASSIVE","Пассивный"
"TID_MODULE_TYPE_ACTIVATED","Включаемый"
"TID_MODULE_SHIELD_REGEN_DELAY","ЗАДЕРЖКА ВОССТАНОВЛЕНИЯ"
"TID_MODULE_SHIELD_FULL_REGEN_TIME","ВРЕМЯ ДЛЯ ПОЛНОГО ВОССТАНОВЛЕНИЯ"
"TID_MODULE_MASS_BATTERY","ЗАЛПОВАЯ БАТАРЕЯ"
"TID_MODULE_MASS_BATTERY_DESCR","Стреляет сразу по нескольким врагам в пределах дальности"
"TID_MODULE_DUAL_LASER","ДВОЙНОЙ ЛАЗЕР"
"TID_MODULE_DUAL_LASER_DESCR","Бьет лазерным лучом по двум врагам в пределах дальности. Если оба луча активны, урон постепенно увеличивается."
"TID_INFO_NO_MODULES_AVAILABLE_TO_INSTALL","Изучите больше артефактов, чтобы открыть устанавливаемые в эту ячейку модули."
"TID_INFO_MODULES_AVAILABLE_BUT_LOCKED","Открыть модули для установки в эту ячейку можно в окне технологий."
"TID_INFO_MODULES_OPEN_TECH_WINDOW","<a name=''tech''>Открыть окно технологий</a>"
"TID_MODULE_LEAP_DISABLE_STAT","ВРЕМЯ ОТКЛЮЧЕНИЯ"
"TID_MODULE_CRUNCH_MAX_AMOUNT","МАКС. ОБЪЕМ"
"TID_MODULE_TRIGGER_TIME","ВРЕМЯ СРАБАТЫВАНИЯ"
"TID_MODULE_PROJECTILE_DAMAGE","УРОН ОТ ВЗРЫВА"
"TID_MODULE_PROJECTILE_DAMAGERANGE","РАДИУС ВЗРЫВА"
"TID_MODULE_SECONDARY_DAMAGE","УРОН ПРИ НЕЙТРАЛИЗАЦИИ"
"TID_MODULE_SECONDARY_RANGE","РАДИУС ПОРАЖЕНИЯ ПРИ НЕЙТРАЛИЗАЦИИ"
"TID_MODULE_ENRICH_INCREASE","УВЕЛИЧЕНИЕ КОЛ-ВА ВОДОРОДА"
"TID_MODULE_ENRICH_MAX_CAPACITY_PER_ASTEROID","МАКС. ОБЪЕМ «ОБОГАТИТЬ»"
"TID_MODULE_RUSH_SPEED_INCR","УВЕЛИЧЕНИЕ СКОРОСТИ"
"TID_MODULE_RUSH_SPEED_INCR_VAL_PER_SHIPMENT","+{0}% / ГРУЗ"
"TID_MODULE_GENESIS_MAX_ASTEROIDS","МАКС. ЧИСЛО НОВЫХ АСТЕРОИДОВ"
"TID_MODULE_GENESIS_MAX_HYDRO","МАКС. ОБЪЕМ НОВОГО ВОДОРОДА"
"TID_OFFLOAD_MODULE_PAYOFF","ВОЗНАГРАЖДЕНИЕ"
"TID_DESTINY_DISABLE_DURATION","ДЛИТЕЛЬНОСТЬ ОТКЛЮЧЕНИЯ"
"TID_MODULE_ACTIVATION_PREP_TIME","ЗАДЕРЖКА ВКЛЮЧЕНИЯ"
"TID_MODULE_SECTOR_COOLDOWN","ПЕРЕЗАРЯДКА В СЕКТОРЕ"
"TID_MODULE_HULL_THRESHOLD_STAT","ПОРОГ ПРОЧНОСТИ КОРПУСА"
"TID_DISPATCH_PREP_TIME","ВРЕМЯ ПОДГОТОВКИ ЗА ПРЕДМЕТ"
"TID_REQUIRED_HYDROGEN","НЕОБХОДИМО ВОДОРОДА"
"TID_JUMP_DLG_TITLE","ПОДТВЕРДИТЬ ПРЫЖОК"
"TID_JUMP_DLG_INFO_SINGLE","Прыгнуть этим кораблем в связанную звездную систему?"
"TID_JUMP_DLG_INFO_ALL","Прыгнуть пристыкованными кораблями ({0} шт.) в связанную звездную систему?"
"TID_JUMP_FLAGSHIP","Увести флагман от этой белой звезды?"
"TID_JUMP_DLG_JUMP_ALL","Прыгнуть всеми пристыкованными кораблями"
"TID_JUMP_DLG_FOLLOW_PROMPT","К выбранной звезде"
"TID_JUMP_TRADE_ITEMS_LOST_CONFIRM","При прыжке все перевозимые грузы будут потеряны. Вы точно хотите совершить прыжок?"
"TID_MISSIONS_ITEM_SEARCH_BUTTON","НАЧАТЬ СКАНИРОВАНИЕ"
"TID_MISSIONS_ITEM_SEARCH_NOW_BUTTON","СКАНИРОВАТЬ СЕЙЧАС"
"TID_MISSIONS_ITEM_VIEWSTAR_BUTTON","ПОСЕТИТЬ"
"TID_MISSIONS_ITEM_STATUS_AVAILABLE","Доступно"
"TID_MISSIONS_DLG_RED_STAR_DETECTED","ОБНАРУЖЕННАЯ ЗВЕЗДА"
"TID_MISSIONS_DLG_RED_STAR_SUPERNOVA_TIMER","СВЕРХНОВАЯ ЧЕРЕЗ {0}"
"TID_MISSIONS_DLG_MISSION_HINT","Вы можете отправлять корабли через эту станцию и вывозить артефакты из системы красной звезды.\n\nОсторожнее: корабли, которые не вернутся до превращения звезды в сверхновую, будут потеряны навсегда."
"TID_MISSIONS_ITEM_STATUS_SEARCHING_FOR_RED_STAR","ПОИСК КРАСНОЙ ЗВЕЗДЫ\n(УР. {0})"
"TID_MISSIONS_DLG_ABANDON_STAR","ОСТАВИТЬ"
"TID_MISSIONS_DLG_ABANDON_STAR_CONFIRM","Вы точно хотите оставить эту звезду? Вы навсегда потеряете доступ к ней."
"TID_MISSIONS_DLG_ABANDON_FAIL","Возле этой звезды остались ваши корабли. Вы не сможете покинуть ее, пока не вернете корабли в родную систему."
